candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Mandal Baskey,http://myneta.info/assam2016/candidate.php?candidate_id=720,TAMULPUR,IND,0,8th Pass,232000,0,232000,58,GEN,NALBARI,LOWER ASSAM,false,true,false,Male,,,,,,
Maneswar Brahma,http://myneta.info/assam2016/candidate.php?candidate_id=590,BARAMA (ST),Bodoland Peoples Front,0,Graduate,14733227,2308498,12424729,62,ST,NALBARI,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=590&id2=935,14733227,5898896,8834331,150%,Party in last election was BPF
Manilal Rabidas,http://myneta.info/assam2016/candidate.php?candidate_id=242,RATABARI (SC),IND,0,10th Pass,20000,0,20000,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Manindra Chandra Das,http://myneta.info/assam2016/candidate.php?candidate_id=304,SONAI,SP,0,10th Pass,3116000,0,3116000,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Manju Shabnam,http://myneta.info/assam2016/candidate.php?candidate_id=890,SORBHOG,RPI(A),0,Graduate,122111,0,122111,40,GEN,BARPETA,LOWER ASSAM,false,true,false,Female,,,,,,
Manoj Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=929,BHABANIPUR,BJP,0,Post Graduate,1353884,0,1353884,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Manoj Kumar Tamuli,http://myneta.info/assam2016/candidate.php?candidate_id=351,MAJBAT,IND,0,12th Pass,1285619,70000,1215619,70,GEN,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Manomati Das,http://myneta.info/assam2016/candidate.php?candidate_id=1139,BARKHETRY,IND,0,Graduate,292300,139000,153300,60,GEN,NALBARI,LOWER ASSAM,false,false,false,Female,,,,,,
Manoranjan Das,http://myneta.info/assam2016/candidate.php?candidate_id=942,PATACHAR KUCHI,IND,0,Post Graduate,12559365,166607,12392758,42,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=942&id2=615,12559365,8794567,3764798,43%,Party in last election was BJP
Manoranjan Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=576,SORBHOG,CPI(M),0,Graduate,8276469,1400000,6876469,40,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Mansing Rongpi,http://myneta.info/assam2016/candidate.php?candidate_id=563,BAITHALANGSO (ST),INC,0,Graduate Professional,12183534,0,12183534,20,ST,HAMREN,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=563&id2=371,12183534,8936900,3246634,36%,
Mantu Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=1138,BARKHETRY,IND,0,Graduate,12393736,1050000,11343736,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Manu Borgayary,http://myneta.info/assam2016/candidate.php?candidate_id=669,KOKRAJHAR EAST (ST),AIUDF,1,12th Pass,1456216,0,1456216,30,ST,KOKRAJHAR,LOWER ASSAM,false,true,true,Male,,,,,,
Martial Russel,http://myneta.info/assam2016/candidate.php?candidate_id=816,BILASIPARA EAST,IND,0,10th Pass,5870418,0,5870418,27,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Mary Kramsapi,http://myneta.info/assam2016/candidate.php?candidate_id=69,DIPHU (ST),Jan Congress Party,0,Graduate,104495,0,104495,19,ST,DIPHU,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,true,false,Female,,,,,,
Matiar Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=692,SARUKHETRI,The National Road Map Party of India,0,10th Pass,26200,0,26200,46,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Matlebuddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=976,KAMALPUR,IND,0,Graduate,68497485,29629281,38868204,56,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Mayasing Daulagupu,http://myneta.info/assam2016/candidate.php?candidate_id=328,HAFLONG (ST),IND,0,Graduate,6300000,400000,5900000,16,ST,N. C. HILLS,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),true,true,false,Male,,,,,,
Maynul Haque,http://myneta.info/assam2016/candidate.php?candidate_id=23,KARIMGANJ SOUTH,IND,0,Literate,127382,0,127382,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Md Mizanur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=878,GOALPARA WEST,IND,0,Graduate,7649046,0,7649046,38,GEN,GOALPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Md Mustafa Farook Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=1084,DALGAON,IND,0,10th Pass,1210000,0,1210000,68,GEN,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Md Safiqul Islam,http://myneta.info/assam2016/candidate.php?candidate_id=471,NAOBOICHA,IND,0,Graduate,211000,0,211000,110,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Male,,,,,,
Md Zakir Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=1016,HOJAI,IND,0,8th Pass,293000,412105,-119105,91,GEN,HOJAI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Md. Abbas Khan,http://myneta.info/assam2016/candidate.php?candidate_id=38,RANGAPARA,IND,0,8th Pass,6443796,4965493,1478303,74,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Md. Abdul Barik,http://myneta.info/assam2016/candidate.php?candidate_id=690,BAGHBAR,BJP,0,Post Graduate,134715,0,134715,45,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Md. Abdur Rahim,http://myneta.info/assam2016/candidate.php?candidate_id=740,DALGAON,IND,0,8th Pass,261000,0,261000,68,GEN,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Md. Akram Hussain Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=1131,BARKHETRY,AIUDF,0,10th Pass,15677759,1595000,14082759,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Md. Aminul Islam,http://myneta.info/assam2016/candidate.php?candidate_id=637,MANKACHAR,AIUDF,0,Post Graduate,2211729,0,2211729,21,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,false,Male,,,,,,
Md. Anowar Islam Akand,http://myneta.info/assam2016/candidate.php?candidate_id=916,SARUKHETRI,Rashtriya Jankranti Party,0,Graduate Professional,1816427,900000,916427,46,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,,,,,,
Md. Anowar Islam Akand,http://myneta.info/assam2016/candidate.php?candidate_id=936,BHABANIPUR,Rashtriya Jankranti Party,0,Graduate Professional,1124777,0,1124777,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Md. Dilshad Hussain Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=455,SIBSAGAR,AIUDF,0,Post Graduate,5820703,0,5820703,108,GEN,SIBSAGAR,UPPER ASSAM,false,true,false,Male,,,,,,
Md. Fazlur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=475,LAKHIMPUR,IND,0,12th Pass,90580,0,90580,111,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Md. Ilias Ali,http://myneta.info/assam2016/candidate.php?candidate_id=1082,DALGAON,INC,0,10th Pass,4578811,1449686,3129125,68,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=1082&id2=697,4578811,2777413,1801398,65%,
Md. Mahijur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=793,GAURIPUR,The National Road Map Party of India,0,10th Pass,1360000,0,1360000,24,GEN,DHUBRI,LOWER ASSAM,false,false,false,Male,,,,,,
Md. Mazibur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=739,DALGAON,AIUDF,1,Graduate Professional,14406006,1314964,13091042,68,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Md. Mohidul Islam,http://myneta.info/assam2016/candidate.php?candidate_id=892,SORBHOG,IND,0,Graduate,145545,123133,22412,40,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Md. Rekibuddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=969,HAJO,SP,0,12th Pass,9319971,300000,9019971,55,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Md. Sultan Mahmud,http://myneta.info/assam2016/candidate.php?candidate_id=901,JANIA,Rashtriya Jankranti Party,0,Graduate Professional,1077567,0,1077567,44,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,,,,,,
Meera Basumatary,http://myneta.info/assam2016/candidate.php?candidate_id=857,DUDHNAI (ST),AIUDF,0,Graduate,2889092,134000,2755092,36,ST,GOALPARA,LOWER ASSAM,true,true,false,Female,,,,,,
Mehbubar Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=863,GOALPARA EAST,RPI(A),0,10th Pass,854784,0,854784,37,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Mehnaj Sahid Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=292,ALGAPUR,Asom Gana Parishad,0,Post Graduate,10098697,0,10098697,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Female,,,,,,
Meser Mollah,http://myneta.info/assam2016/candidate.php?candidate_id=934,BHABANIPUR,IND,0,8th Pass,67022,0,67022,41,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Mihir Paul,http://myneta.info/assam2016/candidate.php?candidate_id=1045,NOWGONG,AITC,0,12th Pass,201242,0,201242,86,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Milan Boro,http://myneta.info/assam2016/candidate.php?candidate_id=933,BHABANIPUR,IND,0,Illiterate,5176744,0,5176744,41,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Minakhi Gohain Baruah,http://myneta.info/assam2016/candidate.php?candidate_id=473,LAKHIMPUR,IND,0,Graduate Professional,21587799,1000000,20587799,111,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Female,,,,,,
Minaz Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=769,JAMUNAMUKH,IND,2,10th Pass,110597,0,110597,90,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Minnotulla Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=107,KATLICHERA,IND,0,8th Pass,735000,0,735000,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mir Hussain Sarkar,http://myneta.info/assam2016/candidate.php?candidate_id=791,GAURIPUR,RPI(A),0,Graduate,25332,300694,-275362,24,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Mira Tanti,http://myneta.info/assam2016/candidate.php?candidate_id=17,TINGKHONG,CPI(ML)(L),0,Illiterate,15000,0,15000,119,GEN,DIBRUGARH,UPPER ASSAM,false,false,false,Female,,,,,,
Misbahul Islam Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=311,BARKHOLA,IND,0,Graduate Professional,12016978,600000,11416978,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Misbaque Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=250,PATHARKANDI,SP,0,10th Pass,268481,0,268481,2,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Miss Sujata Sinha,http://myneta.info/assam2016/candidate.php?candidate_id=327,KATIGORA,Jan Congress Party,0,Post Graduate,1183000,80000,1103000,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Female,,,,,,
Mission Ranjan Das,http://myneta.info/assam2016/candidate.php?candidate_id=81,KARIMGANJ NORTH,BJP,0,Graduate Professional,8987804,0,8987804,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Mitan Sarkar,http://myneta.info/assam2016/candidate.php?candidate_id=1143,GAUHATI WEST,LJP,0,12th Pass,2197220,225000,1972220,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Mithu Malakar,http://myneta.info/assam2016/candidate.php?candidate_id=380,RANGAPARA,IND,0,10th Pass,2061325,0,2061325,74,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Mithun Nath,http://myneta.info/assam2016/candidate.php?candidate_id=822,GOSSAIGAON,RPI(A),0,10th Pass,88000,0,88000,28,GEN,GOSSAIGAON,LOWER ASSAM,true,true,false,Male,,,,,,
Mitu Zaman Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=105,HAILAKANDI,IND,0,12th Pass,455000,0,455000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mohammad Iftazur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=1146,GAUHATI WEST,IND,0,10th Pass,668000,0,668000,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Mohan Chandra Malakar,http://myneta.info/assam2016/candidate.php?candidate_id=966,HAJO,Liberal Democratic Party,0,Graduate,53067782,1000000,52067782,55,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Mohan Chandra Nag,http://myneta.info/assam2016/candidate.php?candidate_id=358,DHEKIAJULI,IND,0,10th Pass,65000,0,65000,71,GEN,TEZPUR,NORTH ASSAM,false,false,false,Male,,,,,,
Mohan Deb,http://myneta.info/assam2016/candidate.php?candidate_id=30,KATLICHERA,IND,0,10th Pass,524700,0,524700,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Mohan Nag,http://myneta.info/assam2016/candidate.php?candidate_id=521,NAHARKATIA,IND,0,12th Pass,1053978,300000,753978,120,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
"Mohar Uddin Mondal,",http://myneta.info/assam2016/candidate.php?candidate_id=808,BILASIPARA WEST,SP,0,Post Graduate,4002934,0,4002934,26,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Mohendra Kumar Gogoi,http://myneta.info/assam2016/candidate.php?candidate_id=426,TEOK,IND,0,Graduate,4107839,0,4107839,102,GEN,JORHAT,UPPER ASSAM,true,true,false,Male,,,,,,
Mohibul Islam,http://myneta.info/assam2016/candidate.php?candidate_id=677,GOALPARA WEST,SUCI(C),0,Graduate,240000,0,240000,38,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Moin Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=84,KARIMGANJ NORTH,IND,0,8th Pass,153424,0,153424,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Moin Uddin,http://myneta.info/assam2016/candidate.php?candidate_id=98,KARIMGANJ SOUTH,IND,0,10th Pass,101573,0,101573,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Moinul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=64,KATIGORA,CPI,0,Graduate,2027204,0,2027204,15,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Moinul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=993,JALUKBARI,Bhartiya Rashtrawadi Party,0,12th Pass,131800,0,131800,51,GEN,KAMRUP METRO,LOWER ASSAM,false,true,false,Male,,,,,,
Moinul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=794,GAURIPUR,IND,0,12th Pass,1695809,342852,1352957,24,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Moinul Hoque Laskar,http://myneta.info/assam2016/candidate.php?candidate_id=231,UDHARBOND,IND,0,12th Pass,997000,0,997000,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Mominur Ali Sheikh,http://myneta.info/assam2016/candidate.php?candidate_id=657,BILASIPARA EAST,RPI(A),0,12th Pass,19912,0,19912,27,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Monarul Haque,http://myneta.info/assam2016/candidate.php?candidate_id=94,KARIMGANJ SOUTH,IND,0,5th Pass,151000,0,151000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Moni Lal Das,http://myneta.info/assam2016/candidate.php?candidate_id=298,SILCHAR,IND,0,Literate,120000,0,120000,9,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Moni Lal Gowala,http://myneta.info/assam2016/candidate.php?candidate_id=249,PATHARKANDI,INC,0,Graduate,8039742,165000,7874742,2,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=249&id2=6,8039742,6653591,1386151,21%,PAN was missing last time
Monika Bora,http://myneta.info/assam2016/candidate.php?candidate_id=389,GOHPUR,INC,0,12th Pass,31187791,252780,30935011,78,GEN,GOHPUR,NORTH ASSAM,true,true,false,Female,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=389&id2=350,31187791,26990256,4197535,16%,Age Difference=3
Monil Bokalial,http://myneta.info/assam2016/candidate.php?candidate_id=447,SONARI,Liberal Democratic Party,0,10th Pass,7739735,150000,7589735,106,GEN,CHARAIDEO (SONARI),UPPER ASSAM,true,true,false,Male,,,,,,
Monoj Kumar Sawashi,http://myneta.info/assam2016/candidate.php?candidate_id=545,DOOM DOOMA,Jan Congress Party,0,10th Pass,174850,0,174850,125,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Monowara Khatun,http://myneta.info/assam2016/candidate.php?candidate_id=1158,CHENGA,AIUDF,0,Graduate,6648273,0,6648273,47,GEN,BARPETA,LOWER ASSAM,true,true,false,Female,,,,,,
Monuranjan Daimari,http://myneta.info/assam2016/candidate.php?candidate_id=356,DHEKIAJULI,IND,0,10th Pass,7190000,0,7190000,71,GEN,TEZPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Moshlem Uddin Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=813,BILASIPARA EAST,AIUDF,0,Graduate,1331860,973499,358361,27,GEN,BILASIPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Moskur Rahman Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=1033,SAMAGURI,AIUDF,1,Graduate,1202470,133700,1068770,88,GEN,NAGAON,CENTRAL ASSAM,true,true,true,Male,,,,,,
Mostaque Md Moksedur Hassan,http://myneta.info/assam2016/candidate.php?candidate_id=776,MANKACHAR,SP,2,Graduate Professional,8293000,2454685,5838315,21,GEN,SOUTH SALMARA,LOWER ASSAM,true,true,true,Male,,,,,,
Mosud Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=24,KARIMGANJ SOUTH,IND,0,5th Pass,125685,0,125685,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Mrinal Deka,http://myneta.info/assam2016/candidate.php?candidate_id=986,RANGIYA,IND,0,Graduate Professional,1128604,0,1128604,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Mrinal Saikia,http://myneta.info/assam2016/candidate.php?candidate_id=139,KHUMTAI,BJP,0,Post Graduate,5123216,981973,4141243,96,GEN,GOLAGHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mrityunjoy Pegu,http://myneta.info/assam2016/candidate.php?candidate_id=396,BOKAKHAT,IND,0,Graduate Professional,570458,456000,114458,93,GEN,BOKAKHAT,CENTRAL ASSAM,false,true,false,Male,,,,,,
Mubarak Ali Pathan,http://myneta.info/assam2016/candidate.php?candidate_id=1063,DHING,IND,0,8th Pass,5407906,0,5407906,83,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Muhammad Muhsin Alam,http://myneta.info/assam2016/candidate.php?candidate_id=80,KARIMGANJ NORTH,IND,0,Graduate,13992,0,13992,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Mujaharul Islam,http://myneta.info/assam2016/candidate.php?candidate_id=864,GOALPARA EAST,IND,0,12th Pass,28000,0,28000,37,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Mujibur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=965,HAJO,AIUDF,0,12th Pass,7047479,285581,6761898,55,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Mukta Begum,http://myneta.info/assam2016/candidate.php?candidate_id=786,DHUBRI,RPI(A),0,12th Pass,1237000,0,1237000,23,GEN,DHUBRI,LOWER ASSAM,false,true,false,Female,,,,,,
Muktar Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=264,KARIMGANJ SOUTH,IND,0,10th Pass,6000,0,6000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Muktar Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=887,SORBHOG,Jan Congress Party,0,10th Pass,567456,20000,547456,40,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Mukunda Koch,http://myneta.info/assam2016/candidate.php?candidate_id=666,KOKRAJHAR WEST (ST),IND,0,Graduate,213000,0,213000,29,ST,GOSSAIGAON,LOWER ASSAM,true,true,false,Male,,,,,,
Mukunda Ram Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=1110,KALAIGAON,Asom Gana Parishad,0,Others,27518125,3800000,23718125,65,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=1110&id2=686,27518125,20821692,6696433,32%,Party in last election was AGP
Mukut Kumar Debnath,http://myneta.info/assam2016/candidate.php?candidate_id=751,DHING,BJP,0,Graduate Professional,3617347,148913,3468434,83,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mulneilal Hrangkhol,http://myneta.info/assam2016/candidate.php?candidate_id=210,KATLICHERA,NCP,0,10th Pass,71500,0,71500,7,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Munindra Doley,http://myneta.info/assam2016/candidate.php?candidate_id=724,NALBARI,SUCI(C),0,Graduate,2000,0,2000,59,GEN,NALBARI,NORTH ASSAM,false,false,false,Male,,,,,,
Muzibur Rahman,http://myneta.info/assam2016/candidate.php?candidate_id=1062,DHING,IND,0,Post Graduate,11734400,3900000,7834400,83,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Naba Kumar Doley,http://myneta.info/assam2016/candidate.php?candidate_id=484,DHAKUAKHANA (ST),BJP,1,12th Pass,73000355,11222998,61777357,112,ST,DHAKUAKHANA,UPPER ASSAM,true,true,true,Male,http://myneta.info/assam2016/index.php?action=affidavitComparison&myneta_folder2=assam2011&id1=484&id2=136,73000355,55547120,17453235,31%,Age Difference=7  Party in last election was AGP
Naba Kumar Nath,http://myneta.info/assam2016/candidate.php?candidate_id=585,JALUKBARI,IND,1,Graduate,282,0,282,51,GEN,KAMRUP METRO,LOWER ASSAM,false,true,true,Male,,,,,,
Nabajyoti Talukdar,http://myneta.info/assam2016/candidate.php?candidate_id=956,PALASBARI,INC,0,Graduate,7534363,1917476,5616887,50,GEN,KAMRUP,LOWER ASSAM,true,true,false,Male,,,,,,
Najir Uddin Ahmed,http://myneta.info/assam2016/candidate.php?candidate_id=1054,BATADROBA,AIUDF,0,8th Pass,28907392,13502657,15404735,84,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Najrul Hoque,http://myneta.info/assam2016/candidate.php?candidate_id=643,DHUBRI,AIUDF,0,Graduate,89105484,2633147,86472337,23,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Nanda Kishore Maheswari,http://myneta.info/assam2016/candidate.php?candidate_id=476,LAKHIMPUR,IND,0,Graduate,7497000,0,7497000,111,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Nanda Ram Baro,http://myneta.info/assam2016/candidate.php?candidate_id=117,PANERY,IND,0,12th Pass,2729107,2456,2726651,64,GEN,UDALGURI,NORTH ASSAM,true,true,false,Male,,,,,,
Nandita Das,http://myneta.info/assam2016/candidate.php?candidate_id=949,BOKO (SC),INC,0,Graduate,33292718,1492413,31800305,48,SC,KAMRUP,LOWER ASSAM,true,true,false,Female,,,,,,
Nang Smritirekha Shyam,http://myneta.info/assam2016/candidate.php?candidate_id=597,TITABAR,IND,0,10th Pass,34000,0,34000,100,GEN,TITABOR,UPPER ASSAM,false,true,false,Female,,,,,,
Narayan Deka,http://myneta.info/assam2016/candidate.php?candidate_id=727,BARKHETRY,BJP,1,12th Pass,172317302,46927948,125389354,60,GEN,NALBARI,LOWER ASSAM,true,true,true,Male,,,,,,
Narayan Sarmah,http://myneta.info/assam2016/candidate.php?candidate_id=363,BARCHALLA,IND,0,Graduate,9483899,0,9483899,72,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Naren Sankar Rabha,http://myneta.info/assam2016/candidate.php?candidate_id=867,GOALPARA EAST,IND,0,Graduate,1698001,0,1698001,37,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Naren Sonowal,http://myneta.info/assam2016/candidate.php?candidate_id=598,JONAI (ST),IND,0,8th Pass,1010500,0,1010500,114,ST,JONAI,UPPER ASSAM,false,false,false,Male,,,,,,
Naren Sonowal,http://myneta.info/assam2016/candidate.php?candidate_id=188,NAHARKATIA,Asom Gana Parishad,0,10th Pass,339460623,28738538,310722085,120,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
Nathuni Das,http://myneta.info/assam2016/candidate.php?candidate_id=997,JALUKBARI,RPI(A),0,8th Pass,151950,0,151950,51,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Nayan Moni Choudhury,http://myneta.info/assam2016/candidate.php?candidate_id=128,TEZPUR,SUCI(C),0,Post Graduate,350000,0,350000,73,GEN,TEZPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Nayanmani Bhagawati,http://myneta.info/assam2016/candidate.php?candidate_id=1107,KALAIGAON,IND,0,Post Graduate,20398,0,20398,65,GEN,MANGALDOI,NORTH ASSAM,false,true,false,Male,,,,,,
Nazibul Umar,http://myneta.info/assam2016/candidate.php?candidate_id=787,DHUBRI,IND,0,12th Pass,4479879,0,4479879,23,GEN,DHUBRI,LOWER ASSAM,true,true,false,Male,,,,,,
Nazir Hussain,http://myneta.info/assam2016/candidate.php?candidate_id=1049,RUPOHIHAT,IND,0,10th Pass,151408,0,151408,85,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
