candidate_name,url,constituency,party,criminal_cases,education,assets,liabilities,net_assets,ac_no,reservations,district,sub_region,filed_itr,declared_pan,serious_criminal_cases,gender,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_assets_change_pct,recontest_remarks
Luit Kumar Barman,http://myneta.info/assam2011/candidate.php?candidate_id=907,DISPUR,IND,0,12th Pass,690260,12012,678248,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Madan Kalita,http://myneta.info/assam2011/candidate.php?candidate_id=932,NALBARI,IND,0,Graduate,4294000,475000,3819000,59,GEN,NALBARI,NORTH ASSAM,true,true,false,Male,,,,,,
Mahammad Sirajuddin Ajmal,http://myneta.info/assam2011/candidate.php?candidate_id=519,JAMUNAMUKH,AIUDF,0,12th Pass,427854366,39872400,387981966,90,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mahbub Ahmed Khan,http://myneta.info/assam2011/candidate.php?candidate_id=399,KARIMGANJ SOUTH,IND,0,8th Pass,20000,0,20000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mahendra Bhuyan,http://myneta.info/assam2011/candidate.php?candidate_id=313,TEZPUR,NCP,0,Graduate,1725411,2000,1723411,73,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Mahendra Das,http://myneta.info/assam2011/candidate.php?candidate_id=695,MANGALDOI (SC),AIUDF,0,Graduate,1607700,0,1607700,67,SC,MANGALDOI,NORTH ASSAM,false,false,false,Male,,,,,,
Maheswar Baro,http://myneta.info/assam2011/candidate.php?candidate_id=954,KALAIGAON,BPF,0,12th Pass,1642775,0,1642775,65,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=954&id2=39,1642775,65000,1577775,2427%,PAN was missing last time Party in last election was IND
Maheswar Basumatary,http://myneta.info/assam2011/candidate.php?candidate_id=890,RANGIA,BPF,0,Graduate,2357128,720000,1637128,57,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Mahibul Haque,http://myneta.info/assam2011/candidate.php?candidate_id=483,GAURIPUR,INC,1,Post Graduate,12277650,2000000,10277650,24,GEN,DHUBRI,LOWER ASSAM,true,true,true,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=483&id2=57,12277650,807000,11470650,1421%,Age Difference=3  Party in last election was IND
Mahmud Ali  Mazar Bhuiya,http://myneta.info/assam2011/candidate.php?candidate_id=759,JANIA,AITC,0,10th Pass,1199000,0,1199000,44,GEN,BARPETA,LOWER ASSAM,false,false,false,Male,,,,,,
Main Uddin Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=382,PATHARKANDI,SP,0,10th Pass,562000,0,562000,2,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Majendra Narzary,http://myneta.info/assam2011/candidate.php?candidate_id=825,GOSSAIGAON,BPF,0,Graduate,4335700,0,4335700,28,GEN,GOSSAIGAON,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=825&id2=152,4335700,839162,3496538,417%,PAN was missing last time Party in last election was IND
Majibur Rahman Mazumder,http://myneta.info/assam2011/candidate.php?candidate_id=1072,UDHARBOND,AITC,0,10th Pass,908354,0,908354,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Makhan Kaman Kuli,http://myneta.info/assam2011/candidate.php?candidate_id=96,JONAI (ST),AITC,0,Post Graduate,1086000,0,1086000,114,ST,JONAI,UPPER ASSAM,true,true,false,Male,,,,,,
Malay Das,http://myneta.info/assam2011/candidate.php?candidate_id=349,BIHALI,AIUDF,0,10th Pass,21100,0,21100,77,GEN,BISWANATH CHARIALI,NORTH ASSAM,false,false,false,Male,,,,,,
Mamani Borah,http://myneta.info/assam2011/candidate.php?candidate_id=502,BATADRABA,AGP,0,Graduate,4187107,0,4187107,84,GEN,NAGAON,CENTRAL ASSAM,false,false,false,Female,,,,,,
Mamata Bairagi,http://myneta.info/assam2011/candidate.php?candidate_id=901,DISPUR,AITC,0,8th Pass,2973246,531000,2442246,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Mamun Imadadul Haque Chowdhury,http://myneta.info/assam2011/candidate.php?candidate_id=110,NAOBAICHA,AIUDF,0,Post Graduate,66886,0,66886,110,GEN,LAKHIMPUR,UPPER ASSAM,true,true,false,Male,,,,,,
Manab Jyoti Mahanta,http://myneta.info/assam2011/candidate.php?candidate_id=1040,KALIABOR,NCP,0,Graduate,75000,0,75000,89,GEN,KALIABOR,CENTRAL ASSAM,true,true,false,Male,,,,,,
Manashi Bordoloi,http://myneta.info/assam2011/candidate.php?candidate_id=204,TITABOR,NCP,0,Post Graduate,90000,0,90000,100,GEN,TITABOR,UPPER ASSAM,false,false,false,Female,,,,,,
Maneswar Brahma,http://myneta.info/assam2011/candidate.php?candidate_id=935,BARAMA (ST),BPF,0,Graduate,5898896,365014,5533882,62,ST,NALBARI,LOWER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=935&id2=205,5898896,265944,5632952,2118%,Age Difference=1 PAN is Different Party in last election was IND
Manik Basumatary,http://myneta.info/assam2011/candidate.php?candidate_id=868,BHABANIPUR,IND,0,Graduate,3991660,0,3991660,41,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Manik Dutta,http://myneta.info/assam2011/candidate.php?candidate_id=145,AMGURI,AITC,0,Post Graduate,1013285,0,1013285,103,GEN,SIBSAGAR,UPPER ASSAM,false,true,false,Male,,,,,,
Manik Ullah,http://myneta.info/assam2011/candidate.php?candidate_id=1033,BARHAMPUR,NCP,0,8th Pass,655000,0,655000,87,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Manindra Chandra Das,http://myneta.info/assam2011/candidate.php?candidate_id=1069,DHOLAI,AITC,0,10th Pass,1575000,0,1575000,11,SC,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Maniram Patgiri,http://myneta.info/assam2011/candidate.php?candidate_id=859,SORBHOG,IND,0,12th Pass,192000,0,192000,40,GEN,BARPETA,LOWER ASSAM,false,false,false,Male,,,,,,
Manjushree Pathak,http://myneta.info/assam2011/candidate.php?candidate_id=610,BHABANIPUR,INC,0,Doctorate,13155988,683027,12472961,41,GEN,BAJALI,LOWER ASSAM,true,true,false,Female,,,,,,
Manoj Kr. Deka,http://myneta.info/assam2011/candidate.php?candidate_id=933,BARKHETRI,AITC,0,Graduate Professional,1411000,0,1411000,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Manoj Kumar Baishya,http://myneta.info/assam2011/candidate.php?candidate_id=867,BHABANIPUR,IND,0,12th Pass,1140000,0,1140000,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Manoj Manki,http://myneta.info/assam2011/candidate.php?candidate_id=83,DOOM DOOMA,AGP,0,12th Pass,347846,35000,312846,125,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Manoj Ram Phookan,http://myneta.info/assam2011/candidate.php?candidate_id=654,GAUHATI WEST,BJP,0,Graduate,32689243,396000,32293243,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Manoj Sarma,http://myneta.info/assam2011/candidate.php?candidate_id=768,SARUKHETRI,AITC,0,10th Pass,8078285,6209981,1868304,46,GEN,BARPETA,LOWER ASSAM,true,true,false,Male,,,,,,
Manoranjan Das,http://myneta.info/assam2011/candidate.php?candidate_id=615,PATACHARKUCHI,BJP,0,Post Graduate,8794567,0,8794567,42,GEN,BAJALI,LOWER ASSAM,true,true,false,Male,,,,,,
Manoranjan Talukdar,http://myneta.info/assam2011/candidate.php?candidate_id=582,SORBHOG,CPI(M),0,Graduate,1380000,2200000,-820000,40,GEN,BARPETA,LOWER ASSAM,false,false,false,Male,,,,,,
Mansing Rongpi,http://myneta.info/assam2011/candidate.php?candidate_id=371,BAITHALANGSO,INC,0,Graduate Professional,8936900,0,8936900,20,ST,HAMREN,HILL DISTRICTS (DIMA HASAO AND KARBI ANGLONG),false,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=371&id2=139,8936900,1713000,7223900,422%,PAN was missing last time     unclear_handwriting for immovable asset in Assam Assembly Election 2006.
Manumati Sarkar,http://myneta.info/assam2011/candidate.php?candidate_id=861,BAGHBOR,IND,0,8th Pass,91600,0,91600,45,GEN,BARPETA,LOWER ASSAM,false,false,false,Female,,,,,,
Maoti Brahma Hazowary,http://myneta.info/assam2011/candidate.php?candidate_id=841,SIDLI (ST),IND,0,12th Pass,8446468,95000,8351468,31,ST,KOKRAJHAR,LOWER ASSAM,true,true,false,Male,,,,,,
Masraf Ali Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=1078,LAKHIPUR,AITC,0,10th Pass,956625,0,956625,13,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Masuk Ahmed Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=1076,UDHARBOND,IND,0,8th Pass,1055800,0,1055800,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Matiur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=504,BATADRABA,AIUDF,2,Graduate,362500,37263,325237,84,GEN,NAGAON,CENTRAL ASSAM,false,true,true,Male,,,,,,
Matiur Rahman Barbhuiya,http://myneta.info/assam2011/candidate.php?candidate_id=424,HAILAKANDI,IND,0,10th Pass,160500,0,160500,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Mayidul Islam Borah,http://myneta.info/assam2011/candidate.php?candidate_id=637,KAMALPUR,AGP,0,Graduate,9211179,716923,8494256,56,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Mazibur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=541,RUPAHIHAT,AIUDF,0,Post Graduate,694000,0,694000,85,GEN,NAGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mazibur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=699,DALGAON,AIUDF,2,Graduate Professional,3603804,121650,3482154,68,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Md Abbas Khan,http://myneta.info/assam2011/candidate.php?candidate_id=322,RANGAPARA,IND,0,Literate,3846281,1044796,2801485,74,GEN,TEZPUR,NORTH ASSAM,true,true,false,Male,,,,,,
Md Eunus Ali,http://myneta.info/assam2011/candidate.php?candidate_id=107,NAOBAICHA,IND,0,Graduate Professional,1409000,0,1409000,110,GEN,LAKHIMPUR,UPPER ASSAM,false,false,false,Male,,,,,,
Md Khalilur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=117,NAOBAICHA,IND,0,12th Pass,900000,0,900000,110,GEN,LAKHIMPUR,UPPER ASSAM,false,true,false,Male,,,,,,
Md Mainul Islam,http://myneta.info/assam2011/candidate.php?candidate_id=416,BADARPUR,IND,0,10th Pass,1146662,0,1146662,5,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Md Mia Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=319,TEZPUR,IND,0,10th Pass,1334782,0,1334782,73,GEN,TEZPUR,NORTH ASSAM,false,false,false,Male,,,,,,
Md Sahidur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=323,RANGAPARA,AIUDF,2,Graduate,1065531,0,1065531,74,GEN,TEZPUR,NORTH ASSAM,true,true,true,Male,,,,,,
Md. Abuddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=968,MORIGAON,AITC,0,Post Graduate,9416538,487000,8929538,80,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Md. Azharul Hoque,http://myneta.info/assam2011/candidate.php?candidate_id=1058,LUMDING,IND,0,12th Pass,700000,0,700000,92,GEN,HOJAI,CENTRAL ASSAM,true,true,false,Male,,,,,,
Md. Imran Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=639,KAMALPUR,AIUDF,0,Graduate,13216909,2268000,10948909,56,GEN,RANGIA,NORTH ASSAM,true,true,false,Male,,,,,,
Md. Nurjamal Sarkar,http://myneta.info/assam2011/candidate.php?candidate_id=339,BISWANATH,INC,0,Post Graduate,9097926,0,9097926,76,GEN,BISWANATH CHARIALI,NORTH ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=339&id2=232,9097926,2668828,6429098,241%,
Md. Nurul Amin,http://myneta.info/assam2011/candidate.php?candidate_id=1049,JAMUNAMUKH,IND,0,Literate,973529,0,973529,90,GEN,HOJAI,CENTRAL ASSAM,false,false,false,Male,,,,,,
Md. Sofiquddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=149,NAZIRA,AIUDF,2,10th Pass,6113904,535460,5578444,104,GEN,NAZIRA,UPPER ASSAM,true,true,false,Male,,,,,,
Membar Gogoi,http://myneta.info/assam2011/candidate.php?candidate_id=214,TEOK,INC,0,Graduate Professional,8435183,126830,8308353,102,GEN,JORHAT,UPPER ASSAM,true,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=214&id2=111,8435183,3018000,5417183,179%,Age Difference=9
Memud Pagag,http://myneta.info/assam2011/candidate.php?candidate_id=135,DHAKUAKHANA,IND,0,Graduate,2500,0,2500,112,ST,DHAKUAKHANA,UPPER ASSAM,false,false,false,Male,,,,,,
Mihir Kanti Shome,http://myneta.info/assam2011/candidate.php?candidate_id=1077,UDHARBOND,IND,0,10th Pass,830697,0,830697,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Milan Baro,http://myneta.info/assam2011/candidate.php?candidate_id=772,BHABANIPUR,BPF,0,12th Pass,1560447,0,1560447,41,GEN,BAJALI,LOWER ASSAM,false,true,false,Male,,,,,,
Milan Ch Kakati,http://myneta.info/assam2011/candidate.php?candidate_id=354,GOHPUR,BJP,0,Graduate,1441519,0,1441519,78,GEN,GOHPUR,NORTH ASSAM,false,true,false,Male,,,,,,
Mileswar Patar,http://myneta.info/assam2011/candidate.php?candidate_id=969,MORIGAON,IND,0,Graduate,2118198,160830,1957368,80,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mina Borah,http://myneta.info/assam2011/candidate.php?candidate_id=906,DISPUR,IND,0,10th Pass,86000,0,86000,52,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Female,,,,,,
Minati Sarkar Roy,http://myneta.info/assam2011/candidate.php?candidate_id=533,BILASIPARA WEST,BJP,0,Post Graduate,1300623,550000,750623,26,GEN,BILASIPARA,LOWER ASSAM,false,true,false,Female,,,,,,
Misbahul Islam Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=1089,BARKHOLA,IND,0,Graduate Professional,10039573,2200000,7839573,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Mission Ranjan Das,http://myneta.info/assam2011/candidate.php?candidate_id=12,KARIMGANJ NORTH,BJP,0,Graduate Professional,5127360,139080,4988280,3,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,http://myneta.info/assam2011/index.php?action=affidavitComparison&myneta_folder2=assam2006&id1=12&id2=145,5127360,371900,4755460,1279%,PAN was missing last time
Mofidul Hoque,http://myneta.info/assam2011/candidate.php?candidate_id=799,SALMARA SOUTH,AITC,4,10th Pass,155000,0,155000,22,GEN,SOUTH SALMARA,LOWER ASSAM,false,false,false,Male,,,,,,
Mohadev  Ch.  Das,http://myneta.info/assam2011/candidate.php?candidate_id=789,ABHAYAPURI SOUTH (SC),LB,0,5th Pass,150100,0,150100,35,SC,NORTH SALMARA,LOWER ASSAM,false,false,false,Male,,,,,,
Mohammad Ali Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=50,BARKHOLA,AIUDF,0,Others,2511983,0,2511983,14,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),true,true,false,Male,,,,,,
Moharam Ali Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=463,SONAI,SUCI(C),0,10th Pass,33838,0,33838,10,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mohendra Ch.  Roy,http://myneta.info/assam2011/candidate.php?candidate_id=821,BILASIPARA EAST,LB,0,8th Pass,20500,0,20500,27,GEN,BILASIPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Mohendra Dhadumia,http://myneta.info/assam2011/candidate.php?candidate_id=284,NAHARKATIA,IND,0,8th Pass,96000,0,96000,120,GEN,DIBRUGARH,UPPER ASSAM,false,false,false,Male,,,,,,
Mohesh Ghatowar,http://myneta.info/assam2011/candidate.php?candidate_id=160,MAHMARA,IND,0,Graduate,102623,0,102623,105,GEN,CHARAIDEO (SONARI),UPPER ASSAM,false,true,false,Male,,,,,,
Mohibur Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=965,DALGAON,AITC,0,12th Pass,5407441,1980000,3427441,68,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Mohidul Islam,http://myneta.info/assam2011/candidate.php?candidate_id=860,SORBHOG,IND,0,Graduate,34021,33778,243,40,GEN,BARPETA,LOWER ASSAM,false,false,false,Male,,,,,,
Mohir Uddin Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=448,ALGAPUR,IND,0,8th Pass,12000,0,12000,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Moinuddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=581,JALESWAR,AIUDF,0,Post Graduate,1045000,362500,682500,39,GEN,GOALPARA,LOWER ASSAM,false,true,false,Male,,,,,,
Moinul Hoque,http://myneta.info/assam2011/candidate.php?candidate_id=820,BILASIPARA EAST,AITC,3,10th Pass,137500,0,137500,27,GEN,BILASIPARA,LOWER ASSAM,false,true,true,Male,,,,,,
Mokbul Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=805,GAURIPUR,All India Minorities Front,0,10th Pass,22400,0,22400,24,GEN,DHUBRI,LOWER ASSAM,false,true,false,Male,,,,,,
Mokles Rahman,http://myneta.info/assam2011/candidate.php?candidate_id=813,BILASIPARA WEST,LB,0,10th Pass,25500,0,25500,26,GEN,BILASIPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Moni Konch,http://myneta.info/assam2011/candidate.php?candidate_id=551,BONGAIGAON,BJP,0,12th Pass,7852753,4902680,2950073,32,GEN,BOGAIGAON,LOWER ASSAM,true,true,false,Female,,,,,,
Monil Bokalial,http://myneta.info/assam2011/candidate.php?candidate_id=166,SONARI,AGP,0,10th Pass,2380802,289399,2091403,106,GEN,CHARAIDEO (SONARI),UPPER ASSAM,true,true,false,Male,,,,,,
Monilal Gowala,http://myneta.info/assam2011/candidate.php?candidate_id=6,PATHARKANDI,INC,0,Graduate Professional,6653591,176000,6477591,2,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mono Mohan Nath,http://myneta.info/assam2011/candidate.php?candidate_id=572,GOALPARA EAST,BJP,0,Graduate Professional,1042796,0,1042796,37,GEN,GOALPARA,LOWER ASSAM,false,false,false,Male,,,,,,
Monoj Saikia,http://myneta.info/assam2011/candidate.php?candidate_id=650,JALUKBARI,AGP,0,12th Pass,2383518,239287,2144231,51,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Monoranjan Sharma,http://myneta.info/assam2011/candidate.php?candidate_id=61,TINSUKIA,AGP,0,12th Pass,1663753,0,1663753,122,GEN,TINSUKIA,UPPER ASSAM,true,true,false,Male,,,,,,
Monowar Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=573,GOALPARA EAST,AIUDF,0,Graduate Professional,5384981,300000,5084981,37,GEN,GOALPARA,LOWER ASSAM,true,true,false,Male,,,,,,
Montu Moni Dutta,http://myneta.info/assam2011/candidate.php?candidate_id=203,TITABOR,AGP,0,Doctorate,4423607,549463,3874144,100,GEN,TITABOR,UPPER ASSAM,true,true,false,Male,,,,,,
Moon Swarnakar,http://myneta.info/assam2011/candidate.php?candidate_id=5,RATABARI (SC),AGP,0,Graduate,375000,0,375000,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Female,,,,,,
Mostak Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=400,KARIMGANJ SOUTH,IND,0,10th Pass,323000,0,323000,4,GEN,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Motiur Rahman Barbhuiya,http://myneta.info/assam2011/candidate.php?candidate_id=442,ALGAPUR,IND,0,10th Pass,92300,0,92300,8,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mridul Deka,http://myneta.info/assam2011/candidate.php?candidate_id=685,KALAIGAON,BJP,0,10th Pass,3525178,2156053,1369125,65,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Mridul Kumar Dutta,http://myneta.info/assam2011/candidate.php?candidate_id=238,KHUMTAI,BJP,0,Doctorate,3309697,756924,2552773,96,GEN,GOLAGHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mridul Saika,http://myneta.info/assam2011/candidate.php?candidate_id=223,BOKAKHAT,NCP,0,10th Pass,2503072,0,2503072,93,GEN,BOKAKHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mridupaban Das,http://myneta.info/assam2011/candidate.php?candidate_id=185,DERGAON,BJP,0,Graduate,9492998,1371256,8121742,97,SC,JORHAT,CENTRAL ASSAM,true,true,false,Male,,,,,,
Mrinal Kanti  Sarkar,http://myneta.info/assam2011/candidate.php?candidate_id=754,SORBHOG,AITC,0,10th Pass,1343046,45000,1298046,40,GEN,BARPETA,LOWER ASSAM,false,true,false,Male,,,,,,
Mrinmoy Kanti Das,http://myneta.info/assam2011/candidate.php?candidate_id=1071,DHOLAI,IND,0,Graduate,73000,0,73000,11,SC,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Mrityunjoy Chakraborty,http://myneta.info/assam2011/candidate.php?candidate_id=417,HAILAKANDI,IND,0,Graduate,1553000,0,1553000,6,GEN,HAILAKANDI,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Mrs Juri Konwar,http://myneta.info/assam2011/candidate.php?candidate_id=152,NAZIRA,IND,0,12th Pass,4447635,0,4447635,104,GEN,NAZIRA,UPPER ASSAM,true,true,false,Female,,,,,,
Muhiram Basumatari,http://myneta.info/assam2011/candidate.php?candidate_id=102,BIHPURIA,IND,0,5th Pass,912370,0,912370,109,GEN,LAKHIMPUR,NORTH ASSAM,false,false,false,Male,,,,,,
Mukti Ram Laskar,http://myneta.info/assam2011/candidate.php?candidate_id=902,DISPUR,RSP,0,Post Graduate,497697,0,497697,52,GEN,KAMRUP METRO,LOWER ASSAM,false,false,false,Male,,,,,,
Mukunda Ram Choudhury,http://myneta.info/assam2011/candidate.php?candidate_id=686,KALAIGAON,AGP,0,12th Pass,20821692,1150000,19671692,65,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Mukut Patar,http://myneta.info/assam2011/candidate.php?candidate_id=1060,LUMDING,IND,0,12th Pass,20500,0,20500,92,GEN,HOJAI,CENTRAL ASSAM,false,false,false,Male,,,,,,
Mukut Sarma,http://myneta.info/assam2011/candidate.php?candidate_id=690,SIPAJHAR,AGP,1,Graduate,1674716,928344,746372,66,GEN,MANGALDOI,NORTH ASSAM,true,true,false,Male,,,,,,
Mumtaj Uddin Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=665,BARKHETRI,AIUDF,0,Post Graduate,18436376,0,18436376,60,GEN,NALBARI,LOWER ASSAM,true,true,false,Male,,,,,,
Munilal Rabidas,http://myneta.info/assam2011/candidate.php?candidate_id=373,RATABARI (SC),SUCI(C),0,8th Pass,1000,0,1000,1,SC,KARIMGANJ,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Munin Mahanta,http://myneta.info/assam2011/candidate.php?candidate_id=967,MORIGAON,CPI,0,12th Pass,2389210,1730000,659210,80,GEN,MORIGAON,CENTRAL ASSAM,true,true,false,Male,,,,,,
Munna Ahmed,http://myneta.info/assam2011/candidate.php?candidate_id=691,SIPAJHAR,AIUDF,1,12th Pass,1555988,1025709,530279,66,GEN,MANGALDOI,NORTH ASSAM,false,false,false,Male,,,,,,
Mustafa Hussain,http://myneta.info/assam2011/candidate.php?candidate_id=1026,RUPAHIHAT,AITC,0,Graduate,70000,0,70000,85,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Mustafa Shahidul Islam,http://myneta.info/assam2011/candidate.php?candidate_id=1019,DHING,AITC,0,10th Pass,72200000,600000,71600000,83,GEN,NAGAON,CENTRAL ASSAM,false,true,false,Male,,,,,,
Naba Kumar Das,http://myneta.info/assam2011/candidate.php?candidate_id=605,CHENGA,BJP,0,12th Pass,1031053,96457,934596,47,GEN,BARPETA,LOWER ASSAM,false,false,false,Male,,,,,,
Naba Kumar Doley,http://myneta.info/assam2011/candidate.php?candidate_id=136,DHAKUAKHANA,AGP,0,12th Pass,55547120,5955686,49591434,112,ST,DHAKUAKHANA,UPPER ASSAM,true,true,false,Male,,,,,,
Naba Kumar Nath,http://myneta.info/assam2011/candidate.php?candidate_id=897,JALUKBARI,IND,0,Graduate,116800,0,116800,51,GEN,KAMRUP METRO,LOWER ASSAM,false,false,false,Male,,,,,,
Najim Uddin Mazumdar,http://myneta.info/assam2011/candidate.php?candidate_id=1080,LAKHIPUR,IND,0,5th Pass,429000,0,429000,13,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,false,false,Male,,,,,,
Nand Kishor Soni,http://myneta.info/assam2011/candidate.php?candidate_id=917,GAUHATI WEST,SHS,0,8th Pass,1455400,0,1455400,54,GEN,KAMRUP METRO,LOWER ASSAM,true,true,false,Male,,,,,,
Nanda Babu Singha,http://myneta.info/assam2011/candidate.php?candidate_id=471,UDHARBOND,AIUDF,0,10th Pass,1200686,0,1200686,12,GEN,SILCHAR,SOUTHERN ASSAM (BARAK VALLEY),false,true,false,Male,,,,,,
Nanda Medhi,http://myneta.info/assam2011/candidate.php?candidate_id=931,NALBARI,IND,0,Illiterate,44000,0,44000,59,GEN,NALBARI,NORTH ASSAM,false,false,false,Male,,,,,,
Nani Ram Tanti,http://myneta.info/assam2011/candidate.php?candidate_id=232,SARUPATHAR,IND,0,12th Pass,785500,0,785500,94,GEN,DHANSIRI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Narayan Chandra Bhowmik,http://myneta.info/assam2011/candidate.php?candidate_id=547,HOJAI,AGP,0,Graduate Professional,590000,115099,474901,91,GEN,HOJAI,CENTRAL ASSAM,false,true,false,Male,,,,,,
Naren Sonowal,http://myneta.info/assam2011/candidate.php?candidate_id=282,NAHARKATIA,AGP,0,10th Pass,75931267,24859663,51071604,120,GEN,DIBRUGARH,UPPER ASSAM,true,true,false,Male,,,,,,
